,category,titular,traduccion
1328,sport,greek athletics' governing body has postponed by two weeks the judgement on sprinters costas kenteris and katerina thanou for missing doping tests,['El cuerpo de gobierno de atletismo griego ha pospuesto por dos semanas el juicio sobre los velocistas costas kenteris y katerina thanou por falta de pruebas de dopaje']
1329,sport,kostas kenteris' lawyer has called for the doping charges against the greek sprinter to be dropped,['El abogado de kostas Kenteris ha pedido que se retiren los cargos por dopaje contra el velocista griego.']
1330,sport,teenager lashawn merritt ran the third fastest indoor 400m of all time at the fayetteville invitational meeting,['adolescente lashawn merritt corrió el tercer más rápido interior 400m de todos los tiempos en la reunión invitacional de fayetteville']
1331,sport,london marathon organisers are hoping that banned athlete susan chepkemei will still take part in this year race on 17 april,['Los organizadores del maratón de Londres esperan que el atleta prohibido Susan Chepkemei siga participando en la carrera de este año el 17 de abril.']
1332,sport,world outdoor triple jump record holder and bbc pundit jonathan edwards believes phillips idowu can take gold at the european indoor championships,['mundo al aire libre triple salto récord titular y bbc pundit jonathan edwards cree que Phillips idowu puede tomar oro en los campeonatos europeos de interior']
1333,sport,kenya athletics body has suspended two-time london marathon runner-up susan chepkemei from all competition until the end of the year,['kenya cuerpo de atletismo ha suspendido dos veces london maratón subcampeón susan chepkemei de toda la competencia hasta el final del año']
1334,sport,britain kelly holmes marked her first appearance on home soil since winning double olympic gold with 1500m victory at the norwich union international,['britain Kelly Holmes marcó su primera aparición en tierra natal desde que ganó el oro doble olímpico con la victoria de 1500m en la Unión Internacional de Norwich']
1335,sport,greek sprinters kostas kenteris and katerina thanou have appeared before an independent tribunal which will decide if their bans should stand,['Los velocistas griegos kostas kenteris y katerina thanou han comparecido ante un tribunal independiente que decidirá si sus prohibiciones deben mantenerse']
1336,sport,susan chepkemei has decided she is fit enough to run in next month great edinburgh international cross country,['Susan Chepkemei ha decidido que está en condiciones de correr en el próximo mes gran edinburgh cross country internacional']
1337,sport,double olympic champion hicham el guerrouj is set to make a rare appearance at the world cross country championships in france,['doble campeón olímpico hicham el guerrouj está listo para hacer una aparición rara en los campeonatos mundiales de cross country en Francia']
1338,sport,sprinter michelle collins has lodged an appeal against her eight-year doping ban with the north american court of arbitration for sport,['sprinter Michelle Collins ha presentado una apelación contra su prohibición del dopaje de ocho años ante la corte norteamericana de arbitraje por deporte']
1339,sport,double olympic champion kelly holmes has been voted european athletics woman athlete of 2004 in the governing body annual poll,['doble campeón olímpico Kelly Holmes ha sido votada atleta europea de atletismo mujer de 2004 en la encuesta anual del cuerpo gobernante']
1340,sport,darren campbell has set his sights on running quicker than ever after deciding not to retire from sprinting,['Darren Campbell se ha fijado en correr más rápido que nunca después de decidir no retirarse de sprinting']
1341,sport,olympic pole vault champion yelena isinbayeva has confirmed she will take part in the 2005 norwich union grand prix in birmingham on 18 february,['La campeona de la bóveda de polos olímpica Yelena isinbayeva ha confirmado que participará en el gran prix de 2005 en Birmingham el 18 de febrero.']
1342,sport,2004 will not be remembered as one of irish athletics' great years,['2004 no será recordado como uno de los grandes años de atletismo irlandés']
1343,sport,former european 200m champion dougie walker is to retire from athletics after a series of six operations left him struggling for fitness,['ex campeón europeo de 200m Dougie Walker se retirará del atletismo después de una serie de seis operaciones que lo dejaron luchando por la aptitud']
1344,sport,"olympic 10,000m champion kenenisa bekele is determined to add the world indoor two mile record at february norwich union grand prix in birmingham","['Olympic 10,000m campeón kenenisa bekele está decidido a añadir el récord de dos millas de interior del mundo en febrero de Norwich Unión Gran Prix en Birmingham']"
1345,sport,greek sprinters kostas kenteris and katerina thanou have been suspended after failing to take drugs tests before the athens olympics,['Los velocistas griegos kostas kenteris y katerina thanou han sido suspendidos después de no tomar pruebas de drogas antes de los olímpicos de Atenas']
